fid,경도,위도,교량,터널,ROAD_RANK,alti_mean,alti_stdev,alti_min,alti_max,terrain_mean,aspect_mean,sun_mean,sun_stdev,sun_min,azi_mean,Drainage Class,label,시도,시군구,읍면동
1702,126.749558,37.34001215,False,False,103.0,5.108170033,0.0,5.108170033,5.108170033,0.185608819,215.9530945,9.72192364,3.7e-05,9.721891403,237.7437147,237.7437147,0,경기도,시흥시,정왕동
1703,126.8497772,37.52174951,False,False,102.0,29.83058045,6.913148566,19.99530029,32.92742538,4.614573018,87.52504598,9.70644076,3.86e-05,9.706400871,237.7931853,237.7931853,0,서울특별시,양천구,신정동
1704,128.7948417,35.18403621,False,False,104.0,70.33996256,10.81315134,62.2851181,90.06775665,10.88077511,56.5212552,9.899516752,4.11e-05,9.899445534,239.2189034,239.2189034,0,경상남도,김해시,대청동
1705,127.88813,37.69607566,False,False,104.0,153.8455129,8.503345006,153.6403503,165.8693085,8.359096857,160.8986061,9.691494294,4.36e-05,9.691475868,238.4510266,238.4510266,0,강원특별자치도,홍천군,홍천읍
1706,128.5023026,36.79664,False,False,103.0,230.6102326,0.162324068,230.4996185,230.8113861,4.88138559,109.9700768,9.767718315,0.0,9.767718315,238.9092712,238.9092712,0,경상북도,영주시,봉현면
1707,127.9789501,35.32528859,False,False,103.0,58.46028676,3.481196343,57.14766312,65.23812866,2.524285202,170.2797021,9.888213323,5.01e-05,9.888142586,238.7024514,238.7024514,0,경상남도,산청군,신안면
1708,127.1205934,35.51960195,False,False,103.0,141.0946179,18.73844993,135.4185028,175.8674469,11.22463855,231.5804956,9.872584604,4.27e-05,9.872526169,238.1483578,238.1483578,0,전북특별자치도,임실군,강진면
1709,127.4563337,37.58621496,False,False,102.0,320.3963184,4.468804366,314.232605,326.800354,6.375242796,152.8782787,9.700929642,0.0,9.700929642,238.180557,238.180557,0,경기도,양평군,옥천면
1710,126.6023674,36.44193432,False,False,103.0,32.31412485,7.207027497,27.35515976,44.2378006,6.710227883,208.7755572,9.797247703,4.01e-05,9.797196388,237.7307427,237.7307427,0,충청남도,보령시,청소면
1711,127.8340608,34.92850687,False,False,101.0,6.790506359,3.666493874,1.405752301,9.588921547,1.289847338,118.8810246,9.919824692,4.49e-05,9.919816017,238.6497438,238.6497438,0,경상남도,하동군,금남면
1712,129.5486328,35.9738328,False,False,101.0,,,,,,,,,,,,0,경상북도,포항시 남구,구룡포읍
1713,129.1173879,37.49965404,False,False,103.0,7.952898012,1.285359603,7.056947231,9.534533501,3.699077737,109.8213643,9.708342539,4.91e-05,9.708272934,239.251104,239.251104,0,강원특별자치도,동해시,용정동
1714,126.8800795,37.49117039,False,False,101.0,10.90358928,0.877651626,9.678641319,11.25931454,0.212952795,196.0619023,9.709059921,4.22e-05,9.709004402,237.8156066,237.8156066,0,서울특별시,구로구,구로동
1715,126.8261634,37.40631865,False,True,101.0,14.94966906,2.568035063,14.75138474,18.57600212,2.006050763,211.7248658,9.716280514,4.12e-05,9.716256142,237.7878462,237.7878462,0,경기도,시흥시,도창동
1716,126.6036353,35.50781707,False,False,104.0,4.158839919,0.538668362,3.485120296,4.514408588,0.952400366,115.9755025,9.873537601,4.54e-05,9.873474121,237.8239622,237.8239622,0,전북특별자치도,고창군,아산면
1717,127.455145,36.30014846,False,False,102.0,68.28271567,1.4781497,66.57951355,69.49472046,0.711395233,41.45515184,9.808957139,3.86e-05,9.808907509,238.2868512,238.2868512,0,대전광역시,중구,옥계동
1718,127.9433179,36.97836937,False,False,104.0,98.15402652,3.970828123,96.09864807,103.3799591,4.118864781,194.7745857,9.752485216,4.29e-05,9.752468109,238.5404653,238.5404653,0,충청북도,충주시,교현동
1719,126.8027693,35.48976587,False,False,104.0,104.4590835,11.38676139,88.38893127,105.4919815,15.74158916,292.9171718,9.874967575,0.0,9.874967575,237.9513547,237.9513547,0,전북특별자치도,정읍시,입암면
1720,129.1353126,35.20279713,False,False,103.0,169.7594075,23.60039958,134.5252228,179.0297089,10.85440917,169.8507101,9.897993931,3.87e-05,9.897974014,239.4260336,239.4260336,0,부산광역시,해운대구,반여동
1721,129.2712184,35.56046167,False,False,101.0,13.74743632,4.710468482,13.4757328,20.40350151,7.027967632,216.0055293,9.869282827,3.78e-05,9.869236946,239.4818497,239.4818497,0,울산광역시,중구,다운동
1722,128.9820014,35.212845,False,False,102.0,2.046328475,0.278757358,1.564124227,2.201741695,0.121461421,176.7864787,9.89719398,3.66e-05,9.897166252,239.3313946,239.3313946,0,부산광역시,강서구,대저1동
1723,128.9341741,37.77770268,False,False,102.0,5.88546052,0.129985222,5.788066387,6.041366577,0.065569018,146.2678863,9.684496723,5.74e-07,9.684495926,239.1171893,239.1171893,0,강원특별자치도,강릉시,송정동
1724,128.2820986,35.14620363,False,False,101.0,76.20308676,13.70441574,66.07993317,99.82319641,10.66280473,178.5590119,9.902529082,3.86e-05,9.902478218,238.9061829,238.9061829,0,경상남도,진주시,일반성면
1725,126.9907207,35.23701002,False,False,103.0,56.7748599,3.053615186,51.33843231,59.0041008,4.905752189,184.8544143,9.895267886,3.56e-05,9.89522934,238.0949314,238.0949314,0,전라남도,담양군,창평면
1726,127.7999059,34.65705766,False,False,103.0,0.0,0.0,0.0,0.0,0.0,,9.941281076,3.78e-05,9.941257477,238.6549176,238.6549176,0,전라남도,여수시,돌산읍
1727,128.7647484,35.56487162,False,False,102.0,32.52402639,1.785178206,30.65747261,34.22393799,6.633156988,143.0640864,9.868937896,4.89e-05,9.868868828,239.1690195,239.1690195,0,경상남도,밀양시,상동면
1728,128.6545007,34.93099994,False,False,101.0,0.0,0.0,0.0,0.0,0.0,,9.919641495,0.0,9.919641495,239.1542053,239.1542053,0,경상남도,거제시,연초면
1729,126.7132929,36.00526209,False,False,103.0,3.595756779,4.916329598,3.432667255,12.10252094,1.844171316,181.2247075,9.833166122,0.0,9.833166122,237.8436737,237.8436737,0,충청남도,서천군,장항읍
1730,129.3143626,36.00299847,False,False,102.0,12.22173033,0.722861238,11.71747875,13.11099243,7.169878055,149.2526718,9.833342552,0.0,9.833342552,239.4757385,239.4757385,0,경상북도,포항시 남구,연일읍
1731,128.4010316,37.61551892,False,False,104.0,639.7990288,0.566595568,638.9977417,639.7991333,7.592312942,157.2067383,9.698427761,4.45e-05,9.698367119,238.7863976,238.7863976,0,강원특별자치도,평창군,봉평면
1732,127.7842711,34.91002654,False,False,101.0,12.19311597,1.324027882,10.320858,12.22049809,0.566272619,126.4809617,9.921307564,0.0,9.921307564,238.620699,238.620699,0,전라남도,광양시,금호동
1733,128.1044942,35.11131096,False,False,103.0,26.27047677,2.244409998,23.65486717,29.89587593,4.224463189,228.975444,9.905298255,3.74e-05,9.905273438,238.799838,238.799838,0,경상남도,진주시,정촌면
1734,126.5105941,33.25286151,False,False,103.0,,,,,,,,,,,,0,제주특별자치도,서귀포시,법환동
1735,126.5029993,37.52525609,False,False,101.0,9.035331045,1.892611465,5.672658443,9.463209152,0.850259699,176.9109467,9.706148148,0.0,9.706148148,237.5676727,237.5676727,0,인천광역시,중구,운북동
1736,126.6381686,36.82177897,False,False,103.0,74.30375293,3.794537236,71.09868622,80.88379669,4.627433707,43.18108868,9.765632493,3.79e-05,9.765590668,237.7180825,237.7180825,0,충청남도,당진시,면천면
1737,126.7106155,37.34664571,False,False,104.0,5.085411837,0.556062904,4.858222961,5.891957283,0.153971347,67.70010029,9.721378326,1.78e-15,9.721378326,237.7182354,237.7182354,0,경기도,시흥시,정왕동
1738,128.5426751,35.86487879,False,False,104.0,47.32461188,1.185597183,45.22107315,48.35647583,1.602106476,132.653611,9.844592343,4.29e-05,9.844577789,239.0066985,239.0066985,0,대구광역시,서구,중리동
1739,128.7958875,35.17945608,False,False,101.0,53.67467961,0.63573701,53.49978256,54.55657196,3.015034946,162.6104784,9.899878138,1.12e-06,9.899876595,239.2199465,239.2199465,0,경상남도,김해시,관동동
1740,129.0658988,35.61271056,False,False,101.0,191.681832,5.884778336,187.4003296,202.0438843,6.09525315,44.25372112,9.865074,4.98e-05,9.865003586,239.3512857,239.3512857,0,울산광역시,울주군,상북면
1741,128.7185158,36.72393032,False,False,102.0,210.9376763,11.28462742,206.3196411,232.0595245,6.708923903,133.8330784,9.773816006,4.16e-05,9.773760796,239.0512115,239.0512115,0,경상북도,영주시,평은면
1742,129.0917715,36.37358969,False,False,104.0,222.3668518,0.0,222.3668518,222.3668518,0.66976279,325.5325317,9.802881661,4.17e-05,9.802863121,239.3105496,239.3105496,0,경상북도,청송군,주왕산면
1743,128.4408559,36.09000991,False,False,104.0,74.38940985,0.654020887,74.30992126,75.31091309,2.979261186,5.306481289,9.826225327,3.88e-05,9.82617569,238.9252151,238.9252151,0,경상북도,구미시,구평동
1744,127.0581168,35.89477105,False,False,104.0,5.016031066,0.130166489,4.892465115,5.152479172,0.342273365,245.9479192,9.842156637,4.55e-05,9.842146873,238.0726135,238.0726135,0,전북특별자치도,완주군,삼례읍
1745,126.7131005,37.59912083,False,False,101.0,21.68322392,2.251498876,21.57806396,25.44769669,2.413469564,69.64680809,9.699837361,4.23e-05,9.699764252,237.6978457,237.6978457,0,인천광역시,서구,원당동
1746,126.6816583,35.73334515,True,False,104.0,6.008555975,2.330221655,2.981431007,8.363634109,1.090053826,269.6079525,9.855277061,0.0,9.855277061,237.8504944,237.8504944,0,전북특별자치도,부안군,행안면
1747,128.673573,37.84533624,False,False,103.0,173.6125788,8.921468012,172.3940125,186.1704559,10.58504952,129.7450254,9.678653752,6.5e-07,9.678653717,238.9456759,238.9456759,0,강원특별자치도,강릉시,연곡면
1748,128.3215665,36.21969277,False,False,102.0,41.31987891,3.794660302,41.02867889,46.67843246,4.740943224,29.05660251,9.815589543,4.79e-05,9.815522194,238.8398351,238.8398351,0,경상북도,구미시,고아읍
1749,126.6257226,36.49940017,False,False,101.0,5.40227787,0.353993493,5.249013424,5.878862381,0.219775272,28.39792142,9.792478561,0.0,9.792478561,237.7402649,237.7402649,0,충청남도,홍성군,광천읍
1750,128.6874303,37.21395789,True,False,103.0,472.2643967,1.135757224,470.6640625,472.4015808,3.925076239,347.5938396,9.732606725,4.59e-05,9.732593536,238.9965874,238.9965874,0,강원특별자치도,정선군,신동읍
1751,128.8442448,35.2260276,False,False,103.0,5.500567436,0.0,5.500567436,5.500567436,0.413753271,230.8349304,9.89615329,3.9e-05,9.896101952,239.2456798,239.2456798,0,경상남도,김해시,주촌면
1752,129.0424333,37.63881419,False,False,102.0,12.3740887,26.21525729,5.771836758,48.85544968,15.21161842,83.22996453,9.696413103,4.09e-05,9.696386337,239.1948513,239.1948513,0,강원특별자치도,강릉시,옥계면
1753,127.048688,35.90393724,False,False,103.0,8.636335895,1.047642095,7.154921532,8.659126282,0.37442125,332.0151151,9.841414452,0.0,9.841414452,238.0659949,238.0659949,0,전북특별자치도,완주군,삼례읍
1754,128.0380687,35.50685926,False,False,102.0,277.4858309,10.21797412,276.3989258,295.0429688,9.758979838,117.0708655,9.873594168,1.27e-06,9.873592377,238.7231036,238.7231036,0,경상남도,합천군,대병면
1755,127.1378645,35.96426991,False,False,102.0,56.75038648,1.090880998,54.86204147,56.80471039,0.418437804,245.3286042,9.836503411,3.7e-05,9.836462021,238.1164426,238.1164426,0,전북특별자치도,완주군,봉동읍
1756,126.8025055,35.47385761,False,False,102.0,139.3100566,6.491966063,131.7150421,148.4761963,8.11810331,158.7297718,9.876273155,0.0,9.876273155,237.9527435,237.9527435,0,전북특별자치도,정읍시,입암면
1757,128.4567696,35.73771083,False,False,101.0,53.97283936,0.0,53.97283936,53.97283936,4.502879143,138.8045349,9.854923248,0.0,9.854923248,238.9637451,238.9637451,0,대구광역시,달성군,논공읍
1758,127.8894463,35.43299575,False,False,101.0,141.1543309,9.498621734,135.0943451,157.3624573,8.716565089,299.6585168,9.879560683,4.36e-05,9.879500389,238.6369866,238.6369866,0,경상남도,산청군,산청읍
1759,127.1639974,36.79069663,False,False,101.0,39.30587902,1.720906019,38.48433685,42.56847763,3.530799784,173.5028473,9.768233299,0.0,9.768233299,238.0583191,238.0583191,0,충청남도,천안시 동남구,구성동
1760,129.5635165,35.99195745,False,False,103.0,,,,,,,,,,,,0,경상북도,포항시 남구,구룡포읍
1761,128.5004945,35.59767841,False,False,103.0,82.84005251,0.166084606,82.62431335,82.93292236,3.95711924,137.9783795,9.866265297,0.0,9.866265297,239.0024719,239.0024719,0,경상남도,창녕군,고암면
1762,129.5671985,35.99130279,False,False,101.0,,,,,,,,,,,,0,경상북도,포항시 남구,구룡포읍
1763,129.2944984,36.35311995,False,False,104.0,159.4110267,16.17858055,139.4139252,183.8626099,14.71428317,214.3379554,9.804590225,0.0,9.804590225,239.4386292,239.4386292,0,경상북도,영덕군,달산면
1764,128.9804875,35.26835941,False,False,103.0,14.13531608,3.706568138,14.13127804,19.37719345,4.310243572,116.964898,9.89276509,6.44e-07,9.892765045,239.3258065,239.3258065,0,경상남도,김해시,대동면
1765,127.0074987,35.59997796,False,False,102.0,34.30024294,0.86285364,33.08001328,34.30875015,6.109044319,188.3342825,9.866085052,0.0,9.866085052,238.0694267,238.0694267,0,전북특별자치도,정읍시,칠보면
1766,126.4326232,35.35062707,False,False,101.0,0.0,0.0,0.0,0.0,0.0,,9.886161228,3.69e-05,9.886128426,237.7324017,237.7324017,0,전라남도,영광군,백수읍
1767,126.5277284,36.86937966,False,False,101.0,56.54835253,1.140071963,54.94122696,56.67748642,6.848315744,245.854651,9.761660636,4.41e-05,9.761584282,237.6426132,237.6426132,0,충청남도,당진시,대호지면
1768,128.6436412,35.89589182,False,False,103.0,30.31303396,1.085795978,28.91576385,30.9498558,0.651836271,45.74260132,9.842082977,0.0,9.842082977,239.0672913,239.0672913,0,대구광역시,동구,지저동
1769,126.5680359,35.30124645,False,False,103.0,26.99931908,0.0,26.99931908,26.99931908,6.306177616,49.29129791,9.890122296,3.64e-05,9.890088081,237.8230904,237.8230904,0,전라남도,영광군,대마면
1770,127.3884866,36.430353,False,False,102.0,32.8526435,0.887185128,31.81562424,33.5588913,0.534477772,186.4972012,9.798189163,0.0,9.798189163,238.2331085,238.2331085,0,대전광역시,유성구,관평동
1771,128.6406155,34.77615311,False,False,101.0,0.0,0.0,0.0,0.0,0.0,,9.931907448,1.58e-06,9.9319067,239.1592942,239.1592942,0,경상남도,거제시,동부면
1772,126.9306671,35.25244195,False,False,103.0,43.26547623,0.0,43.26547623,43.26547623,3.243743181,32.2300148,9.894024849,0.0,9.894024849,238.0557251,238.0557251,0,전라남도,담양군,봉산면
1773,126.8809686,37.26755344,False,False,101.0,17.50901223,3.441618037,12.28781605,20.37632179,2.640820187,272.1710524,9.728093369,4.71e-05,9.728027344,237.8351022,237.8351022,0,경기도,화성시 효행구,매송면
1774,129.1927288,37.34753052,False,False,103.0,308.5639322,21.20385018,285.7653809,330.6614075,27.7416055,79.29998999,9.721275139,4.73e-05,9.721263885,239.3086332,239.3086332,0,강원특별자치도,삼척시,근덕면
1775,127.1355523,37.60128198,False,False,101.0,34.07802582,0.0,34.07802582,34.07802582,2.346647024,137.2311096,9.699646547,4.35e-05,9.699587822,237.971875,237.971875,0,경기도,구리시,교문동
1776,127.497047,37.26329944,False,False,103.0,58.23572348,4.054157118,56.24737549,65.72050476,2.971664197,98.06786302,9.728424102,4.4e-05,9.728424072,238.2322948,238.2322948,0,경기도,이천시,부발읍
1777,126.6505293,35.44302592,False,False,101.0,20.8657608,0.0,20.8657608,20.8657608,1.413123965,358.6920776,9.87874794,0.0,9.87874794,237.86026,237.86026,0,전북특별자치도,고창군,고창읍
1778,127.0934097,35.13280826,False,False,103.0,220.2340651,26.26367526,183.2313385,223.4526825,20.0720808,130.1363153,9.903589258,3.67e-05,9.903552055,238.1696326,238.1696326,0,전라남도,화순군,백아면
1779,126.7098396,37.5324157,False,False,104.0,37.35397951,0.059066717,37.28233719,37.39693451,1.756079513,121.3588589,9.705544072,5.05e-05,9.705472946,237.7016999,237.7016999,0,인천광역시,계양구,효성동
1780,126.9676614,36.07065394,False,False,104.0,18.54821396,0.0,18.54821396,18.54821396,1.540986538,149.7874603,9.82781601,0.0,9.82781601,237.998811,237.998811,0,전북특별자치도,익산시,함열읍
1781,126.9258123,35.21803388,False,False,101.0,95.51766384,0.987281704,94.2526474,96.10858154,9.591995165,116.0996204,9.896768682,4.02e-05,9.896764755,238.0560589,238.0560589,0,광주광역시,북구,장등동
1782,127.4874691,35.38013294,True,False,102.0,508.6467705,4.53254546,502.4240112,510.1846924,9.919825354,290.6634725,9.883797646,0.0,9.883797646,238.3914032,238.3914032,0,전북특별자치도,남원시,주천면
1783,127.6332485,34.75828776,False,False,101.0,23.27376671,0.841056103,22.49599075,24.17366409,2.878265582,311.7730464,9.933307363,3.58e-05,9.933272362,238.5423346,238.5423346,0,전라남도,여수시,소라면
1784,128.8142598,35.17697391,False,False,103.0,17.09394934,0.724080972,16.08803177,17.28556442,3.045849111,167.3088826,9.900055102,4.08e-05,9.900037766,239.2312483,239.2312483,0,경상남도,김해시,관동동
1785,126.9375474,37.51287743,False,False,101.0,14.94474404,0.400611504,14.38806725,15.0500536,0.945314081,160.772,9.707210541,0.0,9.707210541,237.8511047,237.8511047,0,서울특별시,동작구,노량진동
1786,127.3748072,35.60189004,False,False,103.0,249.1928914,1.931298431,246.6563873,250.2057953,12.39841163,180.2633138,9.865934372,1.78e-15,9.865934372,238.2998797,238.2998797,0,전북특별자치도,장수군,산서면
1787,128.3550165,36.18794589,False,False,104.0,40.83930852,5.166342133,33.53318405,40.8915329,0.418288625,121.9165756,9.818196402,4.45e-05,9.818134308,238.8634741,238.8634741,0,경상북도,구미시,고아읍
1788,128.6815965,36.37117511,False,False,102.0,122.5900755,11.90437674,104.1311264,127.3549805,11.39616191,98.66527887,9.803078396,4.52e-05,9.8030653,239.054067,239.054067,0,경상북도,의성군,의성읍
